,track_id,album_id,artists_id
3223,1RwoXmQ3RvIdfG8bLeX65g,4Rujdvxjfpyk63EEYtzFZ2,['0AspLZGQkP38yddNoD0pLn']
3224,40fX9XWjnChCRvsi9lUQgW,0UhTXkCnaReJCAWBf2Oyw5,"['0UW6JJvOT28AEOnu9H9d5l', '5eir5zFJpES4j7gsymbVyl', '5adKMaYrGOMyOfnbiLPuHg']"
3225,3wfcnKnFN0YANH7FvM27Un,1TccVOOLBsJcYulW6qzV2N,"['5quv5QEyL2XAloebaau69m', '6INEFmHKLhMIJAQzHUBAMd', '2vRJ1xr5DT4PdBnM63DBJZ']"
3226,56AW0FiW9SDZgXs4XJPAiC,6uCxwmJqRq5FNkoTzeABvm,['1u7uShzlA1tXJeox3jMFPq']
3227,2FJGSiyMdwf9pfa2HSowrQ,72qEQVsyO0MLJRTj0IOeOQ,"['2YjydjpJfm9VAtiV0XRmkm', '3XonXgjEAAXVl0WKLF1Z4g', '51MxI9mWmRMPLK9eNlyQ7o']"
3228,6SJ72hwPqveExPhzC9apBN,2E2OLKX1QwFjobQrObn3Kc,['2vRJ1xr5DT4PdBnM63DBJZ']
3229,0WdFcyeb3wetIK66E6LK8L,1TccVOOLBsJcYulW6qzV2N,"['1a4DIEh9pp70HzDHgyjioB', '5quv5QEyL2XAloebaau69m', '0icP5fTpaY52Ll9QHNRrFT', '7sgdV8Ka9ILeZdzSqjzItk']"
3230,3Zr4AVzGowT46MyDALr3o6,4PHQuIuJmePKGfKESsYp6z,['2zHHEU3t9cutZFyG0fHdOR']
3231,0gCUCcO60ViO5H51y4lDkS,0w8gb59hg2lwab6gIUARqO,['0yb46jwm7gqbZXVXZQ8Z1e']
3232,0QqL1To49CNYmKgYJcNYkK,2jbA7aazG6gcwNTSUEokfr,"['1umTeYMbiCSj1nl2fqXVcZ', '1ZvQf6qxX37ilFbJcLqJJ2']"
3233,4rUDCt0qjDoXXeqsAJAltH,2T2Qxg14J0PUfXULOMaVC6,['25gsQNkL2qTq778NWyughs']
3234,1iV24xOkfxyD2Jb0NCC1Fj,5eMwpHWNJ5j92ouBflLaaa,"['2iB7AJhJmkWkkehY9ccB0j', '3xbpJdoJDLAfYn3ZeLlukg', '3PDFGpPl4ienSn5Vwisfrh', '71hhKLR9oCOsHLdRIoQ5OU', '2U5mF0PZqGu6glnz55yY0y']"
3235,6J5pW5uG3FQaNmX16Kg4z1,0FlJPt2sF6JWafHORj0ZeY,"['2oRTLExi1ct74cVtfAwfhV', '1UCXsW8FAxf9DQYpfJaRg6']"
3236,5gnGKgFbT0CzeztbAr9sz1,0qKMvKE82HWYd7Tn6CKBQy,"['38iqZSGa2pvToKrMISU8g1', '77QIEno3j2L5WkrHkh2OnP']"
3237,1A3HUsPzNcHSpZdNIGH1oH,01l3jTY261V3CESZR4dABz,['31TPClRtHm23RisEBtV3X7']
3238,7uyUXNyOEJUkYV3LbcHeow,01l3jTY261V3CESZR4dABz,['31TPClRtHm23RisEBtV3X7']
3239,11zbHn7pEJtO3JnW8UlelI,2SSiUdmTA6BxOoIaB7qFxm,"['4AVFqumd2ogHFlRbKIjp1t', '7FNnA9vBm6EKceENgCGRMb', '4YLQaW1UU3mrVetC8gNkg5']"
3240,6Wsi5L9n9V3yMRkCLj4LXV,4fg5poNVFhqlldfPzrPrMh,['2swvbEAfN70ZFcQB4Y7MaS']
3241,7ecZUbu62ox538qww2wutt,3GLjOQkeLg1JhlzavYSZWz,['2oiBFya19iAwi0SCaltq1F']
3242,1ALca9LS7SmVbzDdXXXl5z,55i5QnXeAqXZCSlukbCsp1,"['4hFZibFsoIxictRvkZDjIc', '1ackd5XprZEkH3McKbQD51', '65GDNtLQdPv30IljvoE2KW']"
3243,6jZExus9Qno8nlpEJPkrIk,66Sf2fcQqA0gq3YBqdINbx,['7KfgG2lUixN1kil22lI4AV']
3244,7hhpH9L5L6jBTimrATV7fS,3RZLdHadurZ57N1qAHV60V,"['240wlM8vDrf6S4zCyzGj2W', '2vf4pRsEY6LpL5tKmqWb64', '3t5xRXzsuZmMDkQzgOX35S']"
3245,4kWrWggZcE0mJdEehm1qrp,2vrCJMjI4XX0jUBD8T1yCK,['5mL0Q3L0GbkSj4lTkU745U']
3246,2he61MJyMIOj8enfDmLxRI,2vrCJMjI4XX0jUBD8T1yCK,['2gxHkCHo1ZsyDEjN4C6QI0']
3247,5PvTvkZ5J6apShTfSMILmc,2vrCJMjI4XX0jUBD8T1yCK,['264pW5tKl5efgYUseJ24Or']
3248,0p3U0tMpH0EDPYiMtwDBOy,2vrCJMjI4XX0jUBD8T1yCK,['2gxHkCHo1ZsyDEjN4C6QI0']
3249,2q12BU3QyQckXFx50YnZaj,2vrCJMjI4XX0jUBD8T1yCK,"['7efNLleIRDL7qC2xpRazHe', '3ZvkLMJU0gGOc4g0OdgKSm', '2GXKxdEP4bU4Wlx2R6aTC3']"
3250,2He4CKPO329w8ZHptXwn7w,2vrCJMjI4XX0jUBD8T1yCK,['49CATZ50gDSkEtYDpIHlxI']
3251,5F2BYm1CYEtFp4ydcluxBj,7KwhBysApd1b3NDFSqdrEj,['11Btx4OSslXiCuROmLwqgr']
3252,6HhrMBN43RnGlGv7vIdnM5,5j7gJBnJLzY2RGYe9ndCxZ,"['47z7ZrgFoBvVpCnElCE3Zh', '4AD3pq7Rxp3tKxr0yGp0DS']"
3253,6RlHX1oWuPOhPkESDxiKFl,4uUfyd1uNosujlKiok1bdY,"['1gALaWbNDnwS2ECV09sn2A', '0pIk0qMYxCngTtC4Od3zV8', '4ITNzglfuGtfHgDu29GIMW']"
3254,7fFPmEGThYNhAVocfS5T4B,1mgqg9vmPVl5ffRkzVGqe1,['4HDWMYePK4mOlU2qIllstJ']
3255,0rLwKQRAKgshvChT7MnzfP,0QtVphqrrON4aWEYQ0HPUA,['2yPOqQXgXAw3TVjCNReIrD']
3256,5H3Ix0rcF6i7anJEyOCwFb,5anr02k79tHzuxRxDrLmjy,['2mJOGcLR3aCHkM1uAF93or']
3257,4RNzKQEzmlvVHca4t6Txkj,6UV1wTga3v0p7rXwxxbUL1,['2C6i0I5RiGzDKN9IAF8reh']
3258,1Ryw2NPudgM1SRGZx91RbL,6XYg9abE30CXHBUNUmXC8N,['5iuXjsXsTXs8lwmqzsF6dZ']
3259,41yIvlFgvGwxq8qTqAR7eG,5l8axHOB8sCsWqfK5XVtbF,['79hrYiudVcFyyxyJW0ipTy']
3260,1sYSP7gKa5kdKIfhANfori,2qmysBdftCYXRjYHTVK3qo,['1bqxdqvUtPWZri43cKHac8']
3261,5xlkkQzLBXCzjwHEWxYVV4,6EHXSr2m7X4I7OB67yGln3,['1l48rGyg7MMLBbmP8MyFj3']
3262,6H9Bc39zoXOUhzl5QJb3KQ,6ZyPzv9YtaN5R8NfwGtVly,['6AyATGg7mDgBlZ4N5uNog0']
3263,6bQ9Bu1JFKolZ6XqvQf6fO,2wdioO6LembZWv3x2TwNhy,['30mNTnmvPn3HwXA5dW1Iza']
3264,1buASziRLNHXcTVYFWZ8EK,198mMFxiYJihAoJzn7cRO6,['0KQX2wRHV2VLjuscfJFNxB']
3265,16BKmvaONRjMRm4tm6rR4g,6ong1WeRKLEGER1zR8HRjj,"['3MPjnETEr8lNQAEk05Pxg8', '5J10DHSs5nFktP4DNYncwj', '2dViR9WphpDpMB3oUiDblq']"
