,track_id,id,name,followers,genres,popularity,extract_date
9826,1I6z0Y0PBQvDPJUmsV8Uk4,5U16QlMnlSAhkQxBZpLyLO,The Pretty Things,111530.0,"['blues rock', 'british blues', 'british invasion', 'classic garage rock', 'classic rock', 'country rock', 'experimental', 'folk rock', 'freakbeat', 'merseybeat', 'protopunk', 'psychedelic rock']",46,2023-03-29
9827,1J3vn9vwq2pyC9iYlEUFEH,1Fp2fNrv2udkdpOqFWn8IY,Allison Moorer,25895.0,"['country dawn', 'folk']",39,2023-03-29
9828,1NNpIvaNBYKammQL7aO85G,73I7vbj7hzsw8rW4LUoxtz,Carl Nielsen,10588.0,"['classical', 'danish classical', 'early modern classical', 'post-romantic era']",37,2023-03-29
9829,1NNpIvaNBYKammQL7aO85G,55IxbL0FeEcqGR7gcD9rYQ,Anna Agafia,28.0,[],11,2023-03-29
9830,1NNpIvaNBYKammQL7aO85G,5nRR1GnGPp0arBDkIpQmhW,Aleksandar Markovic,12.0,[],16,2023-03-29
9831,1OhoR6q63ZViL4HjTgopYp,37eqxl8DyLd5sQN54wYJbE,Hiss Golden Messenger,80977.0,"['alternative country', 'deep new americana', 'indie folk', 'modern folk rock', 'new americana', 'north carolina indie', 'north carolina roots', 'roots rock', 'stomp and holler']",50,2023-03-29
9832,1RWAsPQhpizSGmO8YWmS8M,4rmqOj8syPDp0g3MpWxCus,Michael Robinson,268.0,[],31,2023-03-29
9833,1bo2uwP333C9FYNXpH7OHT,5z8Vn9xoYJ3OXi6VSfohzF,RSD,5924.0,"['bristol electronic', 'classic dubstep', 'deep dubstep', 'purple sound', 'uk bass']",24,2023-03-29
9834,1nqIx6DfB1ic1FBHkhNoj3,72wRq0GElb2KjMlRntouI7,Eric Kwok,3663.0,['hong kong indie'],25,2023-03-29
9835,1orqzpMNxFRwxO3UZpBpGO,7JgdmzLGGrt808y5C1STh0,Darksidevinyl,2924.0,"['afro house', 'ethnotronica', 'organic house']",40,2023-03-29
9836,1orqzpMNxFRwxO3UZpBpGO,3Q92036hpjn7sxc79pUXvz,Tomy Wahl,3554.0,['house argentino'],32,2023-03-29
9837,1qWotqeHDajIDHZhfQWZyO,5kLyhOcVNlVIifeilSDECg,Faithless,33.0,[],16,2023-03-29
9838,1sG7HS1giw6Wl9TV4M9xDI,3hXDMlrPegHRO0zUvBsRSI,Photek,52327.0,"['atmospheric dnb', 'drum and bass', 'drumfunk', 'intelligent dance music', 'jungle']",38,2023-03-29
9839,1slkixWBOISrD6xD7LH4U3,5GddXlP15Ktw1aHZEcKGZe,A.J. Croce,6302.0,[],29,2023-03-29
9840,1xNoiDKbPQnPZknnOxLT6m,7xVCVjiZvaQ2zjAKS5Jkt9,Azimah Fada,225.0,[],16,2023-03-29
9841,1xNoiDKbPQnPZknnOxLT6m,3w7VheCMgx50I3vsFlmL2q,Leca Percussion,1.0,[],13,2023-03-29
