,track_id,id,name,followers,genres,popularity
9395,1M6J46n3jEHAdYMYHl15Pm,7B4GBM2vQJvwyghdsvEV77,Julia Peng,70047.0,"['c-pop', 'classic mandopop', 'mandopop', 'taiwan pop']",42
9396,1Yy7RTxbmhNaY7MXMei5ta,0HXMMVQy5IrTOHU84Llzfs,Velvet Aduk,1898.0,['lagu sabahan'],27
9397,1Yy7RTxbmhNaY7MXMei5ta,0HXMMVQy5IrTOHU84Llzfs,Velvet Aduk,1898.0,['lagu sabahan'],27
9398,1ZilxgQ1uFsJZAKOdYCBLl,3l8MpG7CL6zqYDBhbcNG1O,Poligamia,45000.0,['colombian rock'],30
9399,1ZilxgQ1uFsJZAKOdYCBLl,3l8MpG7CL6zqYDBhbcNG1O,Poligamia,45000.0,['colombian rock'],30
9400,1aYDsJfoE3BXwGwSMJJozQ,0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,409576.0,"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']",63
9401,1aYDsJfoE3BXwGwSMJJozQ,0xHw5qPRSEc8sUmSmXf5sw,Antonio Pappano,11104.0,"['classical performance', 'opera', 'orchestral performance']",51
9402,1aYDsJfoE3BXwGwSMJJozQ,0MYdiiGNmFHP2uN7gpVcz3,Enkelejda Shkosa,33.0,['classical mezzo-soprano'],13
9403,1aYDsJfoE3BXwGwSMJJozQ,2UJtjEpwcWob5RW4OM01NX,Fabio Maria Capitanucci,86.0,['classical baritone'],16
9404,1aYDsJfoE3BXwGwSMJJozQ,4C2Oz8KvPSkTS7LzeIkyTx,Gregory Bonfatti,104.0,[],23
9405,1aYDsJfoE3BXwGwSMJJozQ,2OHnFY58Dg8c2SC2PtootB,Jonas Kaufmann,58785.0,"['classical tenor', 'opera']",43
9406,1aYDsJfoE3BXwGwSMJJozQ,2Mi20SSCqDqjMRsJXHD72f,Orchestra dell'Accademia Nazionale di Santa Cecilia,4554.0,"['classical performance', 'italian orchestra', 'opera']",51
9407,1aYDsJfoE3BXwGwSMJJozQ,0OzxPXyowUEQ532c9AmHUR,Giacomo Puccini,409576.0,"['classical', 'italian opera', 'italian romanticism', 'post-romantic era']",63
9408,1aYDsJfoE3BXwGwSMJJozQ,0xHw5qPRSEc8sUmSmXf5sw,Antonio Pappano,11104.0,"['classical performance', 'opera', 'orchestral performance']",51
