,track_id,id,name,followers,genres,popularity,extract_date
12008,2l0IhDyr9kujsmKmNiLVNY,4nts0oxMT67lVUoi5Kjxrb,Solomon Burke,240715,"['classic soul', 'funk', 'soul', 'soul blues', 'southern soul']",59,2023-03-29
12010,2rPcyAVICh3MyhKrMLbeVt,0mwrCJZK8W2px2zfL0psfl,Merakki,782,[],17,2023-03-29
12011,2rPcyAVICh3MyhKrMLbeVt,2IW3TsYtBaWuk15kyAIRdK,Joshua Wong,9,[],14,2023-03-29
12018,2zoyaXUax2uA0nI0ZRUEmp,0zB0PFWe7Obju77C6c10cJ,LINGBRANDON,314,[],12,2023-03-29
12020,30UbWFhYVVcIjIR7L0VXI3,2e53aHBQdCMKWqHDuyJsjC,Free,465784,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'symphonic rock']",59,2023-03-29
12022,30me56RUdESaE3wRD4sBKH,2kZVyiRZ7W3bELWzLWD8PC,Tasha Mac,104,[],12,2023-03-29
12024,317Tb1dzMW3KTUjiTcsN4b,7yAPsqNhqqsTGsuOSZJg0i,Marco Beltrami,41636,"['classic soundtrack', 'orchestral soundtrack', 'scorecore', 'soundtrack']",47,2023-03-29
12025,317Tb1dzMW3KTUjiTcsN4b,7EDDArVp3EXwuDx8HUQrTo,Brandon Roberts,696,[],27,2023-03-29
12028,350WfWVJnoUixMboTKUPpS,0hoFPHvdknXhVTBp1nq17S,Michael Hardie,320,['blues band'],12,2023-03-29
12031,35RIyPjkmK0AzsGHrXyWo5,5SBOWUBQdfga0xprPVBxOr,Idil Biret,10678,"['classical piano', 'turkish classical performance']",58,2023-03-29
12034,35s3je4P8U5HkmwnYGCr22,0Wxy5Qka8BN9crcFkiAxSR,Howlin' Wolf,478864,"['blues', 'blues rock', 'chicago blues', 'classic rock', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",54,2023-03-29
12035,35s3je4P8U5HkmwnYGCr22,6PAt558ZEZl0DmdXlnjMgD,Eric Clapton,5287532,"['blues rock', 'classic rock', 'electric blues', 'rock']",73,2023-03-29
12036,35s3je4P8U5HkmwnYGCr22,5gxynDEKwNDgxGJmJjZyte,Steve Winwood,947612,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'pop rock', 'rock', 'soft rock', 'symphonic rock']",61,2023-03-29
12037,35s3je4P8U5HkmwnYGCr22,5TKEKLhk0wTKM5m61BtKQC,Bill Wyman,23327,[],40,2023-03-29
12038,35s3je4P8U5HkmwnYGCr22,5e50biMeBYtqgeMAAMPi9k,Charlie Watts,11000,['rock drums'],40,2023-03-29
12044,3622uiXYbwLrRAyuPbGhXo,3SYdeXlq0E0QZrZF4GXYKx,Akim Ahmad,20066,['malaysian pop'],23,2023-03-29
12048,37LxU3RlzZtRYCmB6ejanv,5VcrwzYyoX3WUTbkaqcIvN,Lenny Williams,57581,"['classic soul', 'quiet storm']",38,2023-03-29
12050,38GtSpPWaQ0RiTtQPddBAb,2vquwiPnuys3LcZkx58e8F,空城,12,[],12,2023-03-29
12055,3Bes3wz2IszpLilZGjuMmX,2KtIu7iMseGtOPctMbh6P3,Luka Faulisi,84,[],33,2023-03-29
12058,3DROR9gNWqRicj73IQ2fpe,5ygKtDod9YYPAe0574Cwk0,Dom Guyot,5236,['pinoy r&b'],36,2023-03-29
12060,3HtmYWiBa8y2CCYFJye6Yw,7KTRbZ1YTch5oXQOmQTStM,Threshold,44271,"['deep progressive rock', 'melodic metal', 'neo classical metal', 'neo-progressive', 'power metal', 'prog metal', 'progressive metal', 'symphonic rock']",39,2023-03-29
12062,3LDym59J6wfAgzH9VyW7tu,2EFsfh1zewsSWhDINv7j1I,Logic1000,33889,"['electronica', 'ukg revival']",51,2023-03-29
12064,3PpH5nVxqAFL6xqnVm3nRh,6HIRyO3O2mbkdwih0Mi4vR,JUICEB☮X,8472,[],38,2023-03-29
12066,3R65jxrYZy7oRvmrBnox7J,6nu39YK7u99qv6JdygWuxG,POP ART TOWN,16320,"['japanese alternative pop', 'japanese alternative rock', 'kansai indie']",29,2023-03-29
12068,3UGyNybOojLXwEWEjC4h42,5HBq2CbvH0j3HsbTSD7ySQ,Huelga de hambre,3819,['peruvian rock'],14,2023-03-29
12070,3VwX9gYYcPgxBMwFzxLVqT,3SUI6pbPumjijbLHHY6vss,The Temperance Movement,59774,"['modern alternative rock', 'modern blues rock', 'modern hard rock']",44,2023-03-29
12071,3VwX9gYYcPgxBMwFzxLVqT,2gNdXbhyIbXHWvurrlrUAq,Ian Paice,1579,['rock drums'],26,2023-03-29
12074,3WkeHLynlGE1XyMs2EX8So,6QvgWa4x3Ij4tvBpFMo11P,Tony Joe White,113794,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'louisiana blues', 'modern blues', 'roots rock', 'swamp blues', 'swamp pop', 'swamp rock']",51,2023-03-29
12076,3Y5XDE0OeVshw8j5xvbHKa,6pAwHPeExeUbMd5w7Iny6D,Richard Strauss,214739,"['classical', 'german romanticism', 'post-romantic era']",52,2023-03-29
12077,3Y5XDE0OeVshw8j5xvbHKa,6d7cONrz4hznFy3VJArZhZ,Rachel Willis-Sørensen,643,[],19,2023-03-29
12078,3Y5XDE0OeVshw8j5xvbHKa,6fkV4LaygxybcMjo4cJLrI,Andris Nelsons,4945,['orchestral performance'],40,2023-03-29
12079,3Y5XDE0OeVshw8j5xvbHKa,0SlNRZ8zBLAgyB1lsoYxAa,Gewandhausorchester,16773,"['classical performance', 'german orchestra', 'orchestra']",52,2023-03-29
12084,3ZUsOcc2xcgSXDMWx1zned,2CpofTykBhdsrOuy9WA3YA,John Fullbright,23415,"['alternative country', 'deep new americana', 'new americana', 'ok indie', 'roots americana', 'roots rock']",34,2023-03-29
12086,3c3lZKSHetGhRgZXfe0inS,3JpSDDwQPy4uViTMdUe4du,Social Cinema,487,[],18,2023-03-29
12088,3cHUgy2YScaImqEk8ovZBz,6mbzLeDgokrXD05pj6kf0N,Molly Payton,12471,['nz indie'],36,2023-03-29
12090,3dHhbraAAG40gNtVUkn0uf,0a63dfrxBQKqh160P8iUNL,Country Joe & The Fish,156139,"['acid rock', 'blues rock', 'classic garage rock', 'classic rock', 'country rock', 'folk rock', 'freakbeat', 'psychedelic rock']",39,2023-03-29
12092,3e9GQLWUzBUoSvzUvUB1VC,7cmtxgmOMeLDKtHmZJx6QP,Ivan Tangkulung,177,[],11,2023-03-29
12093,3e9GQLWUzBUoSvzUvUB1VC,3kA7uOAWHsPXSe5pZEVZEW,Gerald Situmorang,17176,['indonesian folk'],36,2023-03-29
12096,3fBK91aUmHgoPavxj1Zgw7,4e9FOKctNAC68ii4bR9ucZ,The Soft Cavalry,4421,[],13,2023-03-29
12098,3h3OQ1X6pe0Z78j37RsPF9,7AhDVqsNA5q46WKsRPXvoe,Son Volt,80157,"['alternative country', 'alternative rock', 'country rock', 'folk', 'indie folk', 'new americana', 'roots rock']",41,2023-03-29
12101,3hn2XlucfhFh7XGDEvMPoS,4tcARMnMEtBq3onlfD8Rgl,Paradise,1163,[],29,2023-03-29
12104,3iwZOA51h58QHa3KLyAKyu,1qZnWtvzKVV0lJQZBapchU,Jay McShann,6426,"['boogie-woogie', 'jump blues', 'piano blues', 'stride']",30,2023-03-29
12106,3mxTCFQ5GCAvhkFBt1lJPb,1JiE6rWuUTLrtPFQEOCphl,Chriskris,285,[],12,2023-03-29
12114,3xOt8ADrsq52yDivtBZfS6,2eiy8nxhJQnnBYMMXR6u5y,Ariel Posen,30805,['manitoba indie'],52,2023-03-29
12116,3xnBJVytupb5FhfOHwjwER,7L8UCXrauhPxujACcmrExI,Somethink,248,['bali indie'],13,2023-03-29
12117,3xnBJVytupb5FhfOHwjwER,7EWf5ShQantyDNV3dYtTst,Sara Dennaz,2,[],12,2023-03-29
12120,41UXxCtdRFYQMVbMi40Fi8,6QBUIuGCAJSAtefEY1EEdB,Mahalia Jackson,88240,"['gospel', 'spirituals']",39,2023-03-29
12123,46dZZ9QPMUpoCLFNV2dWPb,2iXdgthjBpaempU6MhcC3n,Zhou Qian,104,['violin'],37,2023-03-29
12124,46dZZ9QPMUpoCLFNV2dWPb,5uRiliqFaektxtLMHVxXWB,Edmund Battersby,88,['american classical piano'],16,2023-03-29
12128,488YKlJS7oxtg523qKhdSZ,3ytNKzncmVXBBmAJ9ax98B,Bhaskara '91,548,[],13,2023-03-29
12130,4G2CEKgb8m5jKItYAuVeJA,5JEqaMjU6dwGqFJu2wn5Gg,MC Yallah,4530,"['experimental hip hop', 'industrial hip hop', 'singeli', 'ugandan hip hop']",23,2023-03-29
12131,4G2CEKgb8m5jKItYAuVeJA,44DI5jAUWYRStA0amIvFRl,Debmaster,1056,['experimental electronic'],21,2023-03-29
12134,4InL3SayTKfgsTF5qcukvl,4zsCw7u83qsLLbUhbsnsci,White Cliffs,4661,[],34,2023-03-29
12135,4InL3SayTKfgsTF5qcukvl,33eoqQdCfwtPl1hPS1Xlt4,Nathan Barato,5952,['canadian electronic'],19,2023-03-29
12138,4NWujfXKRiGLv3fPRr4YQo,6KZPYI3NDCfL1Z3Uxp3Sge,Control T,7833,['taiwan pop'],31,2023-03-29
12141,4UwwMfQVuDqTCdI7oSS8M0,254914edb11tMrw8vCDjut,Concertgebouw Chamber Orchestra,521,['chamber orchestra'],35,2023-03-29
12142,4UwwMfQVuDqTCdI7oSS8M0,2w0dRPpzDTNYZmV9AplCD0,Simon Preston,4960,"['classical organ', 'classical performance']",45,2023-03-29
12146,4YpsqcXicw9ZoUrkZJX6Pm,0mOWWTxAbxY6z9WAoxkQ3E,Saffire-The Uppity Blues Women,2782,[],21,2023-03-29
12148,4Zw7WWHOGCExXuMcxk0CCy,1TQtbRQbaXw5CeN3mC0DJH,Corey Harris,10712,"['acoustic blues', 'blues', 'country blues', 'modern blues', 'traditional blues']",32,2023-03-29
12150,4a17Q8L8npMkjfc09a5d9X,1a6tqLJPUs4DBAnNUZkr2O,Steep Canyon Rangers,50559,"['banjo', 'bluegrass', 'neo-traditional bluegrass', 'progressive bluegrass']",41,2023-03-29
12152,4gWQgoWxCPeuR1GcUuqNYK,6ncfp4E8TXGnp6nYwBUwwj,Uneven Structure,36260,"['djent', 'thall']",27,2023-03-29
12154,4gh3sdFa9cJTDPmKDBLSgq,3VwKSHAfgzV1DOHV0aANCI,TOKiMONSTA,292890,"['chillwave', 'electra', 'future bass', 'vapor soul', 'vapor twitch', 'wonky']",56,2023-03-29
12156,4jlsa0OLIsdu1ETRpkX6QD,5aH6fiMaVOktSbo2CBcK5l,Micki Free,1525,[],17,2023-03-29
12157,4jlsa0OLIsdu1ETRpkX6QD,5jMGnqJkgPaiJzwy5bOcYX,"Christone ""Kingfish"" Ingram",141887,['modern blues'],48,2023-03-29
12162,4mHBcmw0ZYMWk1Fq5l20vn,1b5qV5N8eWF48rJSGIOEBx,Jiří Bělohlávek,1081,['orchestral performance'],49,2023-03-29
12166,4wWnFmXuoFhSAu5UukxTjs,1avbhJvMxjF2VhG7BXXn60,George Thorogood,148220,['blues rock'],27,2023-03-29
12168,4zV1IR8ZGLMWgBbVNGnYgd,3hIgKWB9U0IMNJsBLfixET,Alcian Blue,3531,"['indie shoegaze', 'shoegaze']",14,2023-03-29
12170,52CEEBX7XdnEWvBkHfzLvN,7HenaHCd5c3BtoRHYOPuzn,HITBOI,5,[],13,2023-03-29
12172,52xDg0M5k738bEuyIS2gaA,5WWp4g4TgYMfz8XcO3RTHO,Chris Bacon,14730,['soundtrack'],41,2023-03-29
12174,5Cklo32fSNbvHRbXLs3dc5,0p1Rswnjvt7KFNFTYXNmWF,Venus & the Flytraps,1112,[],27,2023-03-29
12176,5J9WtGaILyrpnqNOJiAuIy,5Is2PjIax2qNHglzMBSRWY,Neil Gaiman,17394,['writing'],45,2023-03-29
12177,5J9WtGaILyrpnqNOJiAuIy,28Qz1ko7E5vCcx6z6hyDA4,Fourplay String Quartet,1844,[],17,2023-03-29
12181,5Q6P1DQGtytOnMUCyvlBS2,5r6BbRI2QTDC9dv4rkSgCP,Günter Wand,6546,"['classical performance', 'orchestral performance']",36,2023-03-29
12184,5RcDXoxRQIlxsjJnQbkMGm,2aotoGt6dVYi7Mr3YRmDK3,Natalia y La Forquetina,276497,"['latin alternative', 'mexican rock', 'rock en espanol']",40,2023-03-29
12186,5S6oMgWqnu5z9lAS8qiJWa,2CZRlBNoAoDpVu3vLFKySH,Stephanie Economou,1080,[],33,2023-03-29
12188,5UpdiRWyGgQ9QE7jaRNvKQ,0fs8Z11YQwRDEhdgRXoi4q,JUDE,6838,"['cantopop', 'hk-pop']",35,2023-03-29
12189,5UpdiRWyGgQ9QE7jaRNvKQ,6IgzrIQitd30QiPFSrIaAN,Alex Lam,381,[],15,2023-03-29
12192,5XhMWeK5yDNcXOMww3BdHH,30nUQaYp91iDcRyhr1oNn0,Seventh Wonder,42930,"['melodic metal', 'neo classical metal', 'power metal', 'progressive metal', 'swedish power metal', 'swedish progressive metal']",31,2023-03-29
12194,5ah59uIOdOIvtqVnmvsCvA,66bM33gNhFQ0XVinHNjXM0,Erie Suzan,242,[],16,2023-03-29
12195,5ah59uIOdOIvtqVnmvsCvA,21vJdAX11h9iektizCQT1K,Beniqno,4832,['pop minang'],26,2023-03-29
12198,5cfURqfJGCi5EvCmJsDCtl,7MMjkDVrjxW9iObeZeeejh,Drug Store Romeos,16790,['lo-fi indie'],40,2023-03-29
12200,5kOI40ScJts057FfbPuPN7,1gLCO8HDtmhp1eWmGcPl8S,Steve Cropper,9266,"['blues', 'electric blues', 'memphis soul']",30,2023-03-29
12201,5kOI40ScJts057FfbPuPN7,4CNjyWtO59j6Ih6S0n73ee,Shemekia Copeland,39228,"['blues', 'blues rock', 'electric blues', 'modern blues', 'modern blues rock', 'soul blues']",44,2023-03-29
12202,5kOI40ScJts057FfbPuPN7,5xLSa7l4IV1gsQfhAMvl0U,B.B. King,2546947,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",64,2023-03-29
12206,5l6nyX3U44BSDruyq9Do11,4RsQj1228RD7TFtUGCKRg7,Scratcha DVA,7535,"['footwork', 'future garage', 'uk bass']",24,2023-03-29
12207,5l6nyX3U44BSDruyq9Do11,2jbP92oFLWqPqogflK1wlW,Skream,122790,"['classic dubstep', 'uk bass']",48,2023-03-29
12208,5l6nyX3U44BSDruyq9Do11,5s55TVffEjZbMXd6pwqo8V,Mez,6270,"['grime', 'nottingham hip hop']",27,2023-03-29
12212,5mVzs9ECtDIgZzMjcCi6qE,7HGNYPmbDrMkylWqeFCOIQ,Caetano Veloso,2048195,"['bossa nova', 'mpb', 'samba de roda', 'tropicalia']",68,2023-03-29
12213,5mVzs9ECtDIgZzMjcCi6qE,7xiHV1zo8eXCzJWWGnU2IM,Ivan Sacerdote,1172,[],31,2023-03-29
12214,5mVzs9ECtDIgZzMjcCi6qE,5coeM7OaiVUCX4HjNesOLO,Mosquito,5904,['samba moderno'],27,2023-03-29
12218,5ovwfLi7K1kZ0uRzWYdul2,1Ej5nwgoQH3UhIdDAE5Sze,Cici Sumiati,1632,['indonesian city pop'],16,2023-03-29
12220,5tOiB8UUOb6B2BzTDJL5IR,6clJrNFd1xD5dzc9UzxW7C,Negroni's Trio,2365,['modern jazz trio'],24,2023-03-29
12221,5tOiB8UUOb6B2BzTDJL5IR,4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,1560185,"['latin pop', 'puerto rican pop']",69,2023-03-29
12224,5zxLOp4pDCfnJuMhZakq4f,3M7XE8fhxddDJWWhchEXud,Lazer Lloyd,12514,[],22,2023-03-29
12226,5zxyaWrWBvnHdplcFawoRs,5HsS48kuvghKcNpwOaAvB5,Samantha Fish,101177,"['kc indie', 'modern blues', 'modern blues rock']",44,2023-03-29
12228,629O26FoFJ6uYOOK7mwyOI,1yNOfXGQNGjAynk77wv85x,John Lee Hooker,799633,"['blues', 'blues rock', 'classic rock', 'delta blues', 'electric blues', 'memphis blues', 'soul', 'traditional blues']",59,2023-03-29
12233,68j5e8Xaucfb3WNbROEvc0,7fxtWEwKKrFaykKItspdYg,The Milk Carton Kids,173318,"['indie folk', 'new americana', 'stomp and flutter', 'stomp and holler']",52,2023-03-29
12236,6COzI5bvthG1w1OTlmHquQ,6n1t55WMsSIUFHrAL4mUsB,Pete Tong,159929,['disco house'],54,2023-03-29
12240,6EVZd1EfvhbLVsNOs0fpKC,16XaZ9bhtFCLUow2Z1Y7Of,_less,862,[],23,2023-03-29
12242,6IEVhMfvk95bpwFpb8ehSS,38fAj11eMUqp1hTaDaLkyZ,Itasca,3740,"['indie folk', 'pastoral']",14,2023-03-29
12244,6J09x4CpmKByyLqA1kXDcg,3Pohtvl5MO8eQpaZVOrhUS,La Deskarga,9409,"['cumbia pop', 'plena uruguaya']",40,2023-03-29
12246,6KiWFNyMCXE7dvuj1eU5u0,1mHuZMOP8FG5ip4yAb1vrB,Michael Franti & Spearhead,194998,"['neo mellow', 'pop rock', 'reggae fusion']",58,2023-03-29
12249,6MWw5eGSjfkNLmGTmMqTPn,4HtAIvJXDROCWO5Bb9dL9d,Natania Karin,3084,"['indonesian folk', 'indonesian r&b']",20,2023-03-29
12252,6UXdpxKebkZYtS9X8HY2QS,2UOQeSFyp6H5LRodL0DiM2,Daniela Jakubowicz,38,[],12,2023-03-29
12254,6UlPnSHnmWJ4B1C7WomVbm,3frW3pRt2IpKAysgM8ksle,Danilo Plessow,2533,[],32,2023-03-29
12255,6UlPnSHnmWJ4B1C7WomVbm,4TlzX7s6kuZDtiBpsopcBf,Motor City Drum Ensemble,84801,"['deep house', 'deep soul house']",36,2023-03-29
12259,6VMtaMm3dHTt6NVUvLKNpC,32nW8kGbs65y8CSlIvREuc,Voces8,64531,"['british choir', 'choral', 'contemporary choir', 'vocal ensemble']",50,2023-03-29
12262,6X65vgFzYriCjpVWjm8J2w,55U998XxmxjicLMKDSz6R3,Bettye LaVette,41628,"['soul', 'soul blues']",57,2023-03-29
12264,6XZFRtDF6VB7FeFQzZ0UWG,32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,2082751,"['classic country pop', 'country', 'country dawn']",73,2023-03-29
12265,6XZFRtDF6VB7FeFQzZ0UWG,6tLMZjo5mp3G1FmrARUaVT,Rhonda Vincent,32898,"['bluegrass', 'progressive bluegrass']",37,2023-03-29
12266,6XZFRtDF6VB7FeFQzZ0UWG,5J6L7N6B4nI1M5cwa29mQG,Alison Krauss,335852,"['bluegrass', 'folk', 'lilith', 'progressive bluegrass']",62,2023-03-29
12270,6kclw9en3fBEUTjZOjio7c,40rYcgQG8MPbjZDOfDMzyC,Sister Ray,1424,[],19,2023-03-29
12273,6lfVzrLiqVImg3JoxbM3wv,1fUhTALoWXPL6PZSkKImY9,Daniil Trifonov,38103,"['classical performance', 'classical piano', 'russian classical piano']",56,2023-03-29
12276,6pZFQmfGK8NnU0xrvK42ng,5ndkK3dpZLKtBklKjxNQwT,B.o.B,2077596,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",74,2023-03-29
12278,6pZFQmfGK8NnU0xrvK42ng,0H6CjdCp9GMNoFgMVALJOk,Black Boe,843,[],26,2023-03-29
12282,6u3knmnWDBULKFW08Qsx4m,72qc1S2CYJyPc1vpTBDJfG,Gafacci,3274,"['african electronic', 'ghanaian alternative']",26,2023-03-29
12283,6u3knmnWDBULKFW08Qsx4m,4dNjJV9AjGqHzkZualfhnG,Dengue Dengue Dengue,80462,"['electronica peruana', 'nu-cumbia', 'peruvian indie']",41,2023-03-29
12286,73jjhUS9nuc8HV0mlJMhiC,7fCFxj1GCRqwFZEP4iJRw0,Will Pan,282385,"['c-pop', 'mandopop', 'taiwan pop']",48,2023-03-29
12288,73vdyaQ2NqSkyhsINiHW67,2LNd6yBhk7KyubgsdOqVvw,Ray D'Sky,10605,['indonesian reggae'],17,2023-03-29
12290,74YV7f17mNoqNleCiZ1CUi,6Ae0wz09vBFYZXJ2bJAKUl,Kiaz,82574,"['funk carioca', 'r&b brasileiro', 'rap baixada fluminense']",59,2023-03-29
12291,74YV7f17mNoqNleCiZ1CUi,7Ma72ox89biP5cDxmysAFM,Nael,645,['trap funk'],23,2023-03-29
12297,74toZVkoAZ54tqvZUq9SUd,0QRmYyPJ4gzQmSVWMYgF2d,Bruno Chelles,2273,[],38,2023-03-29
12298,74toZVkoAZ54tqvZUq9SUd,5ptoEbRZaVPuPXvWdsRrWc,Natalhão,2260,[],19,2023-03-29
12307,77StsLxzzl5SD77dwTp45y,6aMKh0D0j5K7z1ECYRHvJP,Jeremy Denk,5071,"['american classical piano', 'classical performance', 'classical piano']",40,2023-03-29
12310,77wZQJsPyqE4hYg2AXsNhu,2zDF6PeSxBlLKma4IMAlLu,hongjoin,1969,[],23,2023-03-29
12312,7DUtksv7RfIAsYv0O4tTLY,0UrV86j2SWIzZ98MKxzxYu,Kenny Gabriel,1777,[],30,2023-03-29
12318,7F6T8NsGPnQn8GdYRkTblw,5RZGHff3PE1rPUKOpDIqaO,Der Dritte Raum,20259,"['classic progressive house', 'german techno', 'high-tech minimal', 'minimal techno', 'tech house']",35,2023-03-29
12320,7IDlqUI6wzJtIk2crav4zB,4lvmZz7tMJRQwPczmMb0DZ,David Abramovitz,93,[],20,2023-03-29
12321,7IDlqUI6wzJtIk2crav4zB,7H0TMRppY7iNiHSQ7aLqKS,Claire Brua,29,[],18,2023-03-29
12326,7KKKRjw8cs7VL0NMsGJM4K,2JfVCMa3FlvQRlLT5uH9zb,Nancy Wilson,199046,"['adult standards', 'lounge', 'soul', 'vocal jazz']",57,2023-03-29
12328,7a52OKapzlThn5sh110hs3,3rFhVqmS6XqZl4LcGLDzAu,Haywood,2755,[],39,2023-03-29
12330,7c7XYwFipX776UmPzHNYIa,1WOhabhnnH1k6KcD81xGD1,Airiel,43596,"['american shoegaze', 'dream pop', 'dreamgaze', 'dreamo', 'indie shoegaze', 'nu gaze', 'shoegaze']",38,2023-03-29
12332,7ciFh1cZjyZE2gVhjvhsmD,1M3BVQ36cqPQix8lQNCh4K,Shovels & Rope,167098,"['alternative country', 'deep new americana', 'folk', 'indie folk', 'new americana', 'roots rock', 'south carolina indie', 'stomp and holler']",50,2023-03-29
12334,7dHy8LL7YpI69ZtmfmI83n,5p6wXe8rGh3RBbhZlLj9qU,Jonathan Tyler,11228,"['deep new americana', 'modern blues rock']",32,2023-03-29
12336,7dkCUjlfKdnpLGr6B1jhle,04ga4D3fLDKmqmxlo1ej4w,Levi Parham,2542,['oklahoma country'],16,2023-03-29
12338,7iHFyFiyd2Iebl1Cle2AFi,0TJNUEzHtlI9OKM4i9QXts,Kacee Cortes,248,[],11,2023-03-29
12340,7k3ks8WWK9wBCjpNLN1SVC,767M9YoTd9yP3A3qqymYap,Sammi Ferrer,120,[],13,2023-03-29
12341,7k3ks8WWK9wBCjpNLN1SVC,5VyfwlNlfq9jAFWB6nSL4c,Chaleee,861,[],20,2023-03-29
12342,7k3ks8WWK9wBCjpNLN1SVC,2bIg95CGHmriFZX7MsnFRK,Toshi,3286,[],39,2023-03-29
12348,7mYCPswhMcmhsEzQ7L4pii,4ER5Hmm4cR41UYuyJuPwDP,AWeX,2098,['bubble trance'],18,2023-03-29
12352,7nNL3wfaSz4wUzHr66ICTk,5670CyWrIOA7702gNjsGMZ,Manfred Mann,329048,"['british blues', 'british invasion', 'bubblegum pop', 'classic rock', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",52,2023-03-29
12354,7pdIdEiCnJOn7WvUuuZHXZ,5Zl04O5XJOu7kGrAosCPfR,Storm Orchestra,1432,[],32,2023-03-29
12356,7pvo4hhsobh53OSIV1jbCd,1TBEqj7m690miuGi6HmkfV,Stellar Circuits,12279,[],31,2023-03-29
12359,7qYAVSalYQTSM1cqGTxyjO,01buTDfh4qo8wbcUt9Enly,Mac Wiseman,8633,"['bluegrass', 'traditional bluegrass']",31,2023-03-29
12362,7qvoArGqkTh9Fi5P1orTde,6a8DSomMqspxk3s3WlBjNT,Will Hoge,29680,"['acoustic pop', 'heartland rock', 'neo mellow']",35,2023-03-29
12364,7tsQAEJfP60qsAgJVaqWGB,6eKG1uIKALFd8eQI8JtFoD,Michael McGlynn,1708,['irish contemporary classical'],37,2023-03-29
12365,7tsQAEJfP60qsAgJVaqWGB,4dSvehv3V36ySeHEuuGMQx,Apollo5,2244,"['choral', 'vocal ensemble']",28,2023-03-29
12368,7vfAJciqCRz31okZI9flNg,5uDxyttOUh6KJic2MFbwQ7,Oh'laville,17634,['colombian rock'],32,2023-03-29
12370,7ytvaFgYfja2E6ISXFoBWj,1Z8O4oak7dssF0X1ybKE2A,Mark Orton,3853,[],31,2023-03-29
12371,7ytvaFgYfja2E6ISXFoBWj,0teVTDtWrhqfHAJO2vlSRr,John Hancock,75,[],12,2023-03-29
12372,7ytvaFgYfja2E6ISXFoBWj,3YCyK8NZhGV3lFNX12DfA9,Carla Kihlstedt,2377,"['jazz violin', 'laboratorio']",16,2023-03-29
12378,09TatcqktQYlvIUSXWiEvV,5AxZSSot8isQTBuIYRlCxK,Villa Maria,16,[],12,2023-03-29
12380,0DD6R7aDMmqPrt6qRXZHP3,7uKEUlOk1OB6GcGp0rxnaM,Dave Pell's Jazz Octet,18,[],12,2023-03-29
12382,0I81H8iYEONeXjQVMaHxLW,15iZckoaMxMCLvC1EY7Zot,Vicente Archer,489,[],34,2023-03-29
12383,0I81H8iYEONeXjQVMaHxLW,5mYw31MXiGnqTMliAcl7m8,Gerald Clayton,22705,"['contemporary jazz', 'jazz', 'modern jazz piano', 'straight-ahead jazz', 'uk contemporary jazz']",43,2023-03-29
12388,0VfK1TCCV3dXnagjP7hAxd,6Ez42bOoRelk95xv7GBMhx,Notation,618,[],44,2023-03-29
12389,0VfK1TCCV3dXnagjP7hAxd,58flJQprTkM8cMJwnQ6aIi,Ben Jammin' Beats,1717,"['focus beats', 'lo-fi beats']",51,2023-03-29
12392,0fzPyhqVO1fHUWsp7GmnBR,2wB56GDHDdCPYAbtVU5gkG,Warbrum,51,['lo-fi latino'],27,2023-03-29
12394,0vzxsI3KIPY4lyhI0m0EAH,2p01X9u8SiKbMseuTkgdoI,Adam Bokesch,887,[],37,2023-03-29
12395,0vzxsI3KIPY4lyhI0m0EAH,1wuPfTKt5zzbZixeifF5DO,Sound Bath,10829,"['binaural', 'high vibe']",56,2023-03-29
12398,0wFg6CWLFKLiZUDGHd2KV2,2TFlUuw1I60a1Qbyl3Qmfs,Craig Leon,3534,"['fourth world', 'laboratorio', 'synthetic classical', 'uk experimental electronic']",32,2023-03-29
12400,10iq9kylUDnPeLJikEdCvl,0dIXV3ffgWlMcnywNIy0Wf,Tal Farlow,17964,['jazz guitar'],35,2023-03-29
12402,14E6QhRJWOv2yvwLmUMZkJ,70lhJJLywMwGqSshbha5Av,.ihaveaface,5845,"['chillhop', 'focus beats', 'lo-fi beats']",37,2023-03-29
12403,14E6QhRJWOv2yvwLmUMZkJ,1p03eo7FG5sXEMs3lGFEwb,Pueblo Vista,37840,['christian lo-fi'],50,2023-03-29
12412,1C2JiKNMjv8FaZlrgwObBJ,6JA76EJW25d9MGVwGCmX1z,Evan Michael Brown,1360,[],24,2023-03-29
12414,1ECfMFb5v2sjl1kKBQg9do,4478Bpo6m6FSvsaANFykYp,Fambray,13,[],12,2023-03-29
12416,1EZryQ41Rf8lFvdFLWErs1,5QjGFe0TnTyU3FF44b0vx4,Fax,1786,['microhouse'],33,2023-03-29
